country	subset	label	treatment	block	legume	richness	date (additional dates below!)	species	species name	Biomass (g dryweight)	Individuals survived (at least partly green) (#)	timing	remark
BE	species	C-148	C	1	0	3	12.12.2014	8	Epilobium hirsutum	0		end	
BE	invader	C-134abi	C	1	1	6	12.12.2014	1	Anthoxanthum odoratum	2,05		end	
BE	invader	C-134abi	C	1	1	6	12.12.2014	3	Dactylis glomerata	2,14		end	
BE	invader	C-134abi	C	1	1	6	12.12.2014	4	Holcus lanatus	1,15		end	
BE	invader	C-134abi	C	1	1	6	12.12.2014	a	Trifolium pratense	0,75		end	
BE	invader	C-134abi	C	1	1	6	12.12.2014	b	Vicia sativa	0		end	
BE	invader	C-134abi	C	1	1	6	12.12.2014	i	Senecio inaequidens	1,49		end	
BE	within	C-Q	C	1	0	1	12.12.2014	Q	IT Dactylis	6,34		end	
BE	within	C-M	C	1	0	1	12.12.2014	M	UK Dactylis	3,51		end	
BE	invader	C-abj	C	1	1	3	12.12.2014	a	Trifolium pratense	2,51		end	
BE	invader	C-abj	C	1	1	3	12.12.2014	b	Vicia sativa	0		end	
BE	invader	C-abj	C	1	1	3	12.12.2014	j	Lupinus polyphyllus	0		end	
BE	invader	C-12478i	C	1	0	6	12.12.2014	1	Anthoxanthum odoratum	6,18		end	
BE	invader	C-12478i	C	1	0	6	12.12.2014	2	Festuca rubra	0,29		end	
BE	invader	C-12478i	C	1	0	6	12.12.2014	4	Holcus lanatus	1,1		end	
BE	invader	C-12478i	C	1	0	6	12.12.2014	7	Rumex acetosa	0,06		end	
BE	invader	C-12478i	C	1	0	6	12.12.2014	8	Epilobium hirsutum	0		end	
BE	invader	C-12478i	C	1	0	6	12.12.2014	i	Senecio inaequidens	0		end	
BE	invader	C-13478i	C	1	0	6	12.12.2014	1	Anthoxanthum odoratum	2,94		end	
BE	invader	C-13478i	C	1	0	6	12.12.2014	3	Dactylis glomerata	2,16		end	
BE	invader	C-13478i	C	1	0	6	12.12.2014	4	Holcus lanatus	5,73		end	
BE	invader	C-13478i	C	1	0	6	12.12.2014	7	Rumex acetosa	0,98		end	
BE	invader	C-13478i	C	1	0	6	12.12.2014	8	Epilobium hirsutum	0		end	
BE	invader	C-13478i	C	1	0	6	12.12.2014	i	Senecio inaequidens	0		end	
BE	within	C-L	C	1	0	1	12.12.2014	L	BE Dactylis	5,03		end	
BE	within	C-NQV	C	1	0	3	12.12.2014	N	FR Dactylis	4,2		end	
BE	within	C-NQV	C	1	0	3	12.12.2014	Q	IT Dactylis	4,75		end	
BE	within	C-NQV	C	1	0	3	12.12.2014	V	UA Dactylis	2,19		end	
BE	species	C-48d	C	1	1	3	12.12.2014	4	Holcus lanatus	21,6		end	
BE	species	C-48d	C	1	1	3	12.12.2014	8	Epilobium hirsutum	0		end	
BE	species	C-48d	C	1	1	3	12.12.2014	d	Trifolium dubium	0		end	
BE	within	C-P	C	1	0	1	12.12.2014	P	HU Dactylis	3,59		end	
BE	invader	C-56abci	C	1	1	6	12.12.2014	5	Stellaria graminea	0		end	
BE	invader	C-56abci	C	1	1	6	12.12.2014	6	Ranunculus acris	2		end	
BE	invader	C-56abci	C	1	1	6	12.12.2014	a	Trifolium pratense	0,82		end	
BE	invader	C-56abci	C	1	1	6	12.12.2014	b	Vicia sativa	0		end	
BE	invader	C-56abci	C	1	1	6	12.12.2014	c	Lotus corniculatus	0		end	
BE	invader	C-56abci	C	1	1	6	12.12.2014	i	Senecio inaequidens	0,55		end	
BE	species	C-567abc	C	1	1	6	12.12.2014	5	Stellaria graminea	0		end	
BE	species	C-567abc	C	1	1	6	12.12.2014	6	Ranunculus acris	0,7		end	
BE	species	C-567abc	C	1	1	6	12.12.2014	7	Rumex acetosa	3,85		end	
BE	species	C-567abc	C	1	1	6	12.12.2014	a	Trifolium pratense	0,8		end	
BE	species	C-567abc	C	1	1	6	12.12.2014	b	Vicia sativa	0		end	
BE	species	C-567abc	C	1	1	6	12.12.2014	c	Lotus corniculatus	1,17		end	
BE	within	C-T	C	1	0	1	12.12.2014	T	CH Dactylis	2,51		end	
BE	within	C-KMO	C	1	0	3	12.12.2014	K	AT Dactylis	0,42		end	
BE	within	C-KMO	C	1	0	3	12.12.2014	M	UK Dactylis	10,12		end	
BE	within	C-KMO	C	1	0	3	12.12.2014	O	DE Dactylis	4,93		end	
BE	invader	C-4di	C	1	1	3	12.12.2014	4	Holcus lanatus	12,43		end	
BE	invader	C-4di	C	1	1	3	12.12.2014	d	Trifolium dubium	0,28		end	
BE	invader	C-4di	C	1	1	3	12.12.2014	i	Senecio inaequidens	1,79		end	
BE	within	C-LMOQRT	C	1	0	6	12.12.2014	L	BE Dactylis	2,6		end	
BE	within	C-LMOQRT	C	1	0	6	12.12.2014	M	UK Dactylis	4,69		end	
BE	within	C-LMOQRT	C	1	0	6	12.12.2014	O	DE Dactylis	0,87		end	
BE	within	C-LMOQRT	C	1	0	6	12.12.2014	Q	IT Dactylis	1,03		end	
BE	within	C-LMOQRT	C	1	0	6	12.12.2014	R	ES Dactylis	0,1		end	
BE	within	C-LMOQRT	C	1	0	6	12.12.2014	T	CH Dactylis	2,11		end	
BE	invader	C-13567j	C	1	1	6	12.12.2014	1	Anthoxanthum odoratum	5,37		end	
BE	invader	C-13567j	C	1	1	6	12.12.2014	3	Dactylis glomerata	2,67		end	
BE	invader	C-13567j	C	1	1	6	12.12.2014	5	Stellaria graminea	0,01		end	
BE	invader	C-13567j	C	1	1	6	12.12.2014	6	Ranunculus acris	0,51		end	
BE	invader	C-13567j	C	1	1	6	12.12.2014	7	Rumex acetosa	1,91		end	
BE	invader	C-13567j	C	1	1	6	12.12.2014	j	Lupinus polyphyllus	3,16		end	
BE	within	C-NTV	C	1	0	3	12.12.2014	N	FR Dactylis	3,74		end	
BE	within	C-NTV	C	1	0	3	12.12.2014	T	CH Dactylis	1,92		end	
BE	within	C-NTV	C	1	0	3	12.12.2014	V	UA Dactylis	4,15		end	
BE	within	C-MNQRTU	C	1	0	6	12.12.2014	M	UK Dactylis	2,56		end	
BE	within	C-MNQRTU	C	1	0	6	12.12.2014	N	FR Dactylis	0,91		end	
BE	within	C-MNQRTU	C	1	0	6	12.12.2014	Q	IT Dactylis	5,71		end	
BE	within	C-MNQRTU	C	1	0	6	12.12.2014	R	ES Dactylis	1,6		end	
BE	within	C-MNQRTU	C	1	0	6	12.12.2014	T	CH Dactylis	1,95		end	
BE	within	C-MNQRTU	C	1	0	6	12.12.2014	U	TR Dactylis	0,01		end	
BE	species	C-abc	C	1	1	3	12.12.2014	a	Trifolium pratense	1,12		end	
BE	species	C-abc	C	1	1	3	12.12.2014	b	Vicia sativa	0		end	
BE	species	C-abc	C	1	1	3	12.12.2014	c	Lotus corniculatus	4,95		end	
BE	invader	C-6aj	C	1	1	3	12.12.2014	6	Ranunculus acris	0		end	
BE	invader	C-6aj	C	1	1	3	12.12.2014	a	Trifolium pratense	1,88		end	
BE	invader	C-6aj	C	1	1	3	12.12.2014	j	Lupinus polyphyllus	0,08		end	
BE	species	C-5ad	C	1	1	3	12.12.2014	5	Stellaria graminea	9,12		end	
BE	species	C-5ad	C	1	1	3	12.12.2014	a	Trifolium pratense	0		end	
BE	species	C-5ad	C	1	1	3	12.12.2014	d	Trifolium dubium	0		end	
BE	within	C-KPS	C	1	0	3	12.12.2014	K	AT Dactylis	0,01		end	
BE	within	C-KPS	C	1	0	3	12.12.2014	P	HU Dactylis	4,3		end	
BE	within	C-KPS	C	1	0	3	12.12.2014	S	SE Dactylis	0		end	
BE	within	C-KOQSUV	C	1	0	6	12.12.2014	K	AT Dactylis	0,08		end	
BE	within	C-KOQSUV	C	1	0	6	12.12.2014	O	DE Dactylis	0		end	
BE	within	C-KOQSUV	C	1	0	6	12.12.2014	Q	IT Dactylis	5,84		end	
BE	within	C-KOQSUV	C	1	0	6	12.12.2014	S	SE Dactylis	0,06		end	
BE	within	C-KOQSUV	C	1	0	6	12.12.2014	U	TR Dactylis	1,15		end	
BE	within	C-KOQSUV	C	1	0	6	12.12.2014	V	UA Dactylis	3,27		end	
BE	invader	C-17i	C	1	0	3	12.12.2014	1	Anthoxanthum odoratum	6,98		end	
BE	invader	C-17i	C	1	0	3	12.12.2014	7	Rumex acetosa	12,18		end	
BE	invader	C-17i	C	1	0	3	12.12.2014	i	Senecio inaequidens	0		end	
BE	species	C-123567	C	1	0	6	12.12.2014	1	Anthoxanthum odoratum	1,26		end	
BE	species	C-123567	C	1	0	6	12.12.2014	2	Festuca rubra	0,54		end	
BE	species	C-123567	C	1	0	6	12.12.2014	3	Dactylis glomerata	5,78		end	
BE	species	C-123567	C	1	0	6	12.12.2014	5	Stellaria graminea	0,13		end	
BE	species	C-123567	C	1	0	6	12.12.2014	6	Ranunculus acris	0,68		end	
BE	species	C-123567	C	1	0	6	12.12.2014	7	Rumex acetosa	0,98		end	
BE	within	C-LMOPSV	C	1	0	6	12.12.2014	L	BE Dactylis	1,14		end	
BE	within	C-LMOPSV	C	1	0	6	12.12.2014	M	UK Dactylis	3,51		end	
BE	within	C-LMOPSV	C	1	0	6	12.12.2014	O	DE Dactylis	1,44		end	
BE	within	C-LMOPSV	C	1	0	6	12.12.2014	P	HU Dactylis	2,07		end	
BE	within	C-LMOPSV	C	1	0	6	12.12.2014	S	SE Dactylis	0,28		end	
BE	within	C-LMOPSV	C	1	0	6	12.12.2014	V	UA Dactylis	0,5		end	
BE	within	C-KLMQRT	C	1	0	6	12.12.2014	K	AT Dactylis	0,16		end	
BE	within	C-KLMQRT	C	1	0	6	12.12.2014	L	BE Dactylis	2,25		end	
BE	within	C-KLMQRT	C	1	0	6	12.12.2014	M	UK Dactylis	1,54		end	
BE	within	C-KLMQRT	C	1	0	6	12.12.2014	Q	IT Dactylis	2,28		end	
BE	within	C-KLMQRT	C	1	0	6	12.12.2014	R	ES Dactylis	0,77		end	
BE	within	C-KLMQRT	C	1	0	6	12.12.2014	T	CH Dactylis	2,6		end	
BE	species	C-b	C	1	1	1	12.12.2014	b	Vicia sativa	0		end	
BE	within	C-U	C	1	0	1	12.12.2014	U	TR Dactylis	5,92		end	
BE	species	C-17c	C	1	1	3	12.12.2014	1	Anthoxanthum odoratum	5,15		end	
BE	species	C-17c	C	1	1	3	12.12.2014	7	Rumex acetosa	2,89		end	
BE	species	C-17c	C	1	1	3	12.12.2014	c	Lotus corniculatus	3,03		end	
BE	invader	C-iI	C	1	0	1	12.12.2014	i	Senecio inaequidens	3,68		end	
BE	phytometer	C-LI	C	1	1	3	12.12.2014	phyto 1	Dactylis glomerata	2,55		end	
BE	phytometer	C-LI	C	1	1	3	12.12.2014	phyto 2	Lotus corniculatus	0,86		end	
BE	phytometer	C-LI	C	1	1	3	12.12.2014	phyto 3	Plantago lanceolata	2,57		end	
BE	phytometer	C-SI	C	1	1	3	12.12.2014	phyto 1	Dactylis glomerata	18,5		end	
BE	phytometer	C-SI	C	1	1	3	12.12.2014	phyto 2	Lotus corniculatus	0		end	
BE	phytometer	C-SI	C	1	1	3	12.12.2014	phyto 3	Plantago lanceolata	0,26		end	
BE	within	D-PTU	D	2	0	3	12.12.2014	P	HU Dactylis	9,69		end	
BE	within	D-PTU	D	2	0	3	12.12.2014	T	CH Dactylis	5,98		end	
BE	within	D-PTU	D	2	0	3	12.12.2014	U	TR Dactylis	1,55		end	
BE	within	D-LMOQRT	D	2	0	6	12.12.2014	L	BE Dactylis	2,65		end	
BE	within	D-LMOQRT	D	2	0	6	12.12.2014	M	UK Dactylis	2,63		end	
BE	within	D-LMOQRT	D	2	0	6	12.12.2014	O	DE Dactylis	2,43		end	
BE	within	D-LMOQRT	D	2	0	6	12.12.2014	Q	IT Dactylis	5,71		end	
BE	within	D-LMOQRT	D	2	0	6	12.12.2014	R	ES Dactylis	0,66		end	
BE	within	D-LMOQRT	D	2	0	6	12.12.2014	T	CH Dactylis	0,77		end	
BE	species	D-1	D	2	0	1	12.12.2014	1	Anthoxanthum odoratum	9,74		end	
BE	within	D-LMOPSV	D	2	0	6	12.12.2014	L	BE Dactylis	1,83		end	
BE	within	D-LMOPSV	D	2	0	6	12.12.2014	M	UK Dactylis	4,47		end	
BE	within	D-LMOPSV	D	2	0	6	12.12.2014	O	DE Dactylis	2,18		end	
BE	within	D-LMOPSV	D	2	0	6	12.12.2014	P	HU Dactylis	3,11		end	
BE	within	D-LMOPSV	D	2	0	6	12.12.2014	S	SE Dactylis	0,11		end	
BE	within	D-LMOPSV	D	2	0	6	12.12.2014	V	UA Dactylis	4,01		end	
BE	species	D-1467bd	D	2	1	6	12.12.2014	1	Anthoxanthum odoratum	2,01		end	
BE	species	D-1467bd	D	2	1	6	12.12.2014	4	Holcus lanatus	4,1		end	
BE	species	D-1467bd	D	2	1	6	12.12.2014	6	Ranunculus acris	1,07		end	
BE	species	D-1467bd	D	2	1	6	12.12.2014	7	Rumex acetosa	0,01		end	
BE	species	D-1467bd	D	2	1	6	12.12.2014	b	Vicia sativa	0		end	
BE	species	D-1467bd	D	2	1	6	12.12.2014	d	Trifolium dubium	0		end	
BE	invader	D-23568j	D	2	1	6	12.12.2014	2	Festuca rubra	2,31		end	
BE	invader	D-23568j	D	2	1	6	12.12.2014	3	Dactylis glomerata	3,52		end	
BE	invader	D-23568j	D	2	1	6	12.12.2014	5	Stellaria graminea	0		end	
BE	invader	D-23568j	D	2	1	6	12.12.2014	6	Ranunculus acris	0,42		end	
BE	invader	D-23568j	D	2	1	6	12.12.2014	8	Epilobium hirsutum	0		end	
BE	invader	D-23568j	D	2	1	6	12.12.2014	j	Lupinus polyphyllus	0,01		end	
BE	species	D-48d	D	2	0	3	12.12.2014	4	Holcus lanatus	9,73		end	
BE	species	D-48d	D	2	0	3	12.12.2014	8	Epilobium hirsutum	0		end	
BE	species	D-48d	D	2	0	3	12.12.2014	d	Trifolium dubium	0		end	
BE	species	D-2357ac	D	2	1	6	12.12.2014	2	Festuca rubra	0,32		end	
BE	species	D-2357ac	D	2	1	6	12.12.2014	3	Dactylis glomerata	7,19		end	
BE	species	D-2357ac	D	2	1	6	12.12.2014	5	Stellaria graminea	0,18		end	
BE	species	D-2357ac	D	2	1	6	12.12.2014	7	Rumex acetosa	2,1		end	
BE	species	D-2357ac	D	2	1	6	12.12.2014	a	Trifolium pratense	0		end	
BE	species	D-2357ac	D	2	1	6	12.12.2014	c	Lotus corniculatus	0,05		end	
BE	invader	D-4di	D	2	1	3	12.12.2014	4	Holcus lanatus	5,39		end	
BE	invader	D-4di	D	2	1	3	12.12.2014	d	Trifolium dubium	0		end	
BE	invader	D-4di	D	2	1	3	12.12.2014	i	Senecio inaequidens	16,97		end	
BE	within	D-M	D	2	0	1	12.12.2014	M	UK Dactylis	13,17		end	
BE	invader	D-8bi	D	2	1	3	12.12.2014	8	Epilobium hirsutum	0		end	
BE	invader	D-8bi	D	2	1	3	12.12.2014	b	Vicia sativa	0		end	
BE	invader	D-8bi	D	2	1	3	12.12.2014	i	Senecio inaequidens	16,96		end	
BE	invader	D-13567j	D	2	1	6	12.12.2014	1	Anthoxanthum odoratum	1,46		end	
BE	invader	D-13567j	D	2	1	6	12.12.2014	3	Dactylis glomerata	4,52		end	
BE	invader	D-13567j	D	2	1	6	12.12.2014	5	Stellaria graminea	0,01		end	
BE	invader	D-13567j	D	2	1	6	12.12.2014	6	Ranunculus acris	0,81		end	
BE	invader	D-13567j	D	2	1	6	12.12.2014	7	Rumex acetosa	2,96		end	
BE	invader	D-13567j	D	2	1	6	12.12.2014	j	Lupinus polyphyllus	0		end	
BE	within	D-KRU	D	2	0	3	12.12.2014	K	AT Dactylis	0,21		end	
BE	within	D-KRU	D	2	0	3	12.12.2014	R	ES Dactylis	4,94		end	
BE	within	D-KRU	D	2	0	3	12.12.2014	U	TR Dactylis	4,22		end	
BE	species	D-17c	D	2	1	3	12.12.2014	1	Anthoxanthum odoratum	1,82		end	
BE	species	D-17c	D	2	1	3	12.12.2014	7	Rumex acetosa	10,87		end	
BE	species	D-17c	D	2	1	3	12.12.2014	c	Lotus corniculatus	1,89		end	
BE	species	D-567	D	2	0	3	12.12.2014	5	Stellaria graminea	0,24		end	
BE	species	D-567	D	2	0	3	12.12.2014	6	Ranunculus acris	1,04		end	
BE	species	D-567	D	2	0	3	12.12.2014	7	Rumex acetosa	1,97		end	
BE	species	D-3cd	D	2	1	3	12.12.2014	3	Dactylis glomerata	9,76		end	
BE	species	D-3cd	D	2	1	3	12.12.2014	c	Lotus corniculatus	2,8		end	
BE	species	D-3cd	D	2	1	3	12.12.2014	d	Trifolium dubium	0		end	
BE	invader	D-6aj	D	2	1	3	12.12.2014	6	Ranunculus acris	0		end	
BE	invader	D-6aj	D	2	1	3	12.12.2014	a	Trifolium pratense	0,14		end	
BE	invader	D-6aj	D	2	1	3	12.12.2014	j	Lupinus polyphyllus	1,84		end	
BE	within	D-KLOPRS	D	2	0	6	12.12.2014	K	AT Dactylis	0		end	
BE	within	D-KLOPRS	D	2	0	6	12.12.2014	L	BE Dactylis	2,5		end	
BE	within	D-KLOPRS	D	2	0	6	12.12.2014	O	DE Dactylis	3,52		end	
BE	within	D-KLOPRS	D	2	0	6	12.12.2014	P	HU Dactylis	1,09		end	
BE	within	D-KLOPRS	D	2	0	6	12.12.2014	R	ES Dactylis	1,85		end	
BE	within	D-KLOPRS	D	2	0	6	12.12.2014	S	SE Dactylis	0		end	
BE	within	D-KLMQRT	D	2	0	6	12.12.2014	K	AT Dactylis	0,71		end	
BE	within	D-KLMQRT	D	2	0	6	12.12.2014	L	BE Dactylis	1,75		end	
BE	within	D-KLMQRT	D	2	0	6	12.12.2014	M	UK Dactylis	3,36		end	
BE	within	D-KLMQRT	D	2	0	6	12.12.2014	Q	IT Dactylis	1,41		end	
BE	within	D-KLMQRT	D	2	0	6	12.12.2014	R	ES Dactylis	0,98		end	
BE	within	D-KLMQRT	D	2	0	6	12.12.2014	T	CH Dactylis	0,77		end	
BE	species	D-c	D	2	1	1	12.12.2014	c	Lotus corniculatus	0		end	
BE	invader	D-8ci	D	2	1	3	12.12.2014	8	Epilobium hirsutum	0,09		end	
BE	invader	D-8ci	D	2	1	3	12.12.2014	c	Lotus corniculatus	3,08		end	
BE	invader	D-8ci	D	2	1	3	12.12.2014	i	Senecio inaequidens	23,25		end	
BE	invader	D-jI	D	2	1	1	12.12.2014	j	Lupinus polyphyllus	0		end	
BE	species	D-7	D	2	0	1	12.12.2014	7	Rumex acetosa	11,2		end	
BE	within	D-V	D	2	0	1	12.12.2014	V	UA Dactylis	6,3		end	
BE	within	D-L	D	2	0	1	12.12.2014	L	BE Dactylis	10,68		end	
BE	within	D-NTV	D	2	0	3	12.12.2014	N	FR Dactylis	11,98		end	
BE	within	D-NTV	D	2	0	3	12.12.2014	T	CH Dactylis	2,48		end	
BE	within	D-NTV	D	2	0	3	12.12.2014	V	UA Dactylis	3,75		end	
BE	within	D-KOQSUV	D	2	0	6	12.12.2014	K	AT Dactylis	0,88		end	
BE	within	D-KOQSUV	D	2	0	6	12.12.2014	O	DE Dactylis	1,33		end	
BE	within	D-KOQSUV	D	2	0	6	12.12.2014	Q	IT Dactylis	3,88		end	
BE	within	D-KOQSUV	D	2	0	6	12.12.2014	S	SE Dactylis	0,15		end	
BE	within	D-KOQSUV	D	2	0	6	12.12.2014	U	TR Dactylis	2,51		end	
BE	within	D-KOQSUV	D	2	0	6	12.12.2014	V	UA Dactylis	4,88		end	
BE	species	D-68b	D	2	1	3	12.12.2014	6	Ranunculus acris	2,24		end	
BE	species	D-68b	D	2	1	3	12.12.2014	8	Epilobium hirsutum	0		end	
BE	species	D-68b	D	2	1	3	12.12.2014	b	Vicia sativa	0		end	
BE	within	D-K	D	2	0	1	12.12.2014	K	AT Dactylis	0,27		end	
BE	within	D-KPS	D	2	0	3	12.12.2014	K	AT Dactylis	0,23		end	
BE	within	D-KPS	D	2	0	3	12.12.2014	P	HU Dactylis	7,24		end	
BE	within	D-KPS	D	2	0	3	12.12.2014	S	SE Dactylis	0		end	
BE	invader	D-268bdi	D	2	1	6	12.12.2014	2	Festuca rubra	0,85		end	
BE	invader	D-268bdi	D	2	1	6	12.12.2014	6	Ranunculus acris	1,03		end	
BE	invader	D-268bdi	D	2	1	6	12.12.2014	8	Epilobium hirsutum	0		end	
BE	invader	D-268bdi	D	2	1	6	12.12.2014	b	Vicia sativa	0		end	
BE	invader	D-268bdi	D	2	1	6	12.12.2014	d	Trifolium dubium	0,01		end	
BE	invader	D-268bdi	D	2	1	6	12.12.2014	i	Senecio inaequidens	9,88		end	
BE	invader	D-iIII	D	2	0	1	12.12.2014	i	Senecio inaequidens	14,56		end	
BE	invader	D-jII	D	2	1	1	12.12.2014	j	Lupinus polyphyllus	0,31		end	
BE	invader	D-138acj	D	2	1	6	12.12.2014	1	Anthoxanthum odoratum	0,77		end	
BE	invader	D-138acj	D	2	1	6	12.12.2014	3	Dactylis glomerata	2,17		end	
BE	invader	D-138acj	D	2	1	6	12.12.2014	8	Epilobium hirsutum	0		end	
BE	invader	D-138acj	D	2	1	6	12.12.2014	a	Trifolium pratense	0,63		end	
BE	invader	D-138acj	D	2	1	6	12.12.2014	c	Lotus corniculatus	3,08		end	
BE	invader	D-138acj	D	2	1	6	12.12.2014	j	Lupinus polyphyllus	0		end	
BE	species	D-567abc	D	2	1	6	12.12.2014	5	Stellaria graminea	0		end	
BE	species	D-567abc	D	2	1	6	12.12.2014	6	Ranunculus acris	0		end	
BE	species	D-567abc	D	2	1	6	12.12.2014	7	Rumex acetosa	1,1		end	
BE	species	D-567abc	D	2	1	6	12.12.2014	a	Trifolium pratense	0,14		end	
BE	species	D-567abc	D	2	1	6	12.12.2014	b	Vicia sativa	0		end	
BE	species	D-567abc	D	2	1	6	12.12.2014	c	Lotus corniculatus	0,24		end	
BE	phytometer	D-LI	D	2	1	3	12.12.2014	phyto 1	Dactylis glomerata	8,93		end	
BE	phytometer	D-LI	D	2	1	3	12.12.2014	phyto 2	Lotus corniculatus	1,41		end	
BE	phytometer	D-LI	D	2	1	3	12.12.2014	phyto 3	Plantago lanceolata	9,8		end	
BE	phytometer	D-SI	D	2	1	3	12.12.2014	phyto 1	Dactylis glomerata	3,5		end	
BE	phytometer	D-SI	D	2	1	3	12.12.2014	phyto 2	Lotus corniculatus	0		end	
BE	phytometer	D-SI	D	2	1	3	12.12.2014	phyto 3	Plantago lanceolata	1,25		end	
BE	within	D-NQV	D	3	0	3	12.12.2014	N	FR Dactylis	6,97		end	
BE	within	D-NQV	D	3	0	3	12.12.2014	Q	IT Dactylis	11,52		end	
BE	within	D-NQV	D	3	0	3	12.12.2014	V	UA Dactylis	5,39		end	
BE	species	D-134abc	D	3	1	6	12.12.2014	1	Anthoxanthum odoratum	0,13		end	
BE	species	D-134abc	D	3	1	6	12.12.2014	3	Dactylis glomerata	5,78		end	
BE	species	D-134abc	D	3	1	6	12.12.2014	4	Holcus lanatus	1,29		end	
BE	species	D-134abc	D	3	1	6	12.12.2014	a	Trifolium pratense	2,14		end	
BE	species	D-134abc	D	3	1	6	12.12.2014	b	Vicia sativa	0		end	
BE	species	D-134abc	D	3	1	6	12.12.2014	c	Lotus corniculatus	8,66		end	
BE	within	D-NOQ	D	3	0	3	12.12.2014	N	FR Dactylis	5,44		end	
BE	within	D-NOQ	D	3	0	3	12.12.2014	O	DE Dactylis	5,66		end	
BE	within	D-NOQ	D	3	0	3	12.12.2014	Q	IT Dactylis	10,37		end	
BE	species	D-123567	D	3	0	6	12.12.2014	1	Anthoxanthum odoratum	0,13		end	
BE	species	D-123567	D	3	0	6	12.12.2014	2	Festuca rubra	1,14		end	
BE	species	D-123567	D	3	0	6	12.12.2014	3	Dactylis glomerata	3,59		end	
BE	species	D-123567	D	3	0	6	12.12.2014	5	Stellaria graminea	0		end	
BE	species	D-123567	D	3	0	6	12.12.2014	6	Ranunculus acris	1,29		end	
BE	species	D-123567	D	3	0	6	12.12.2014	7	Rumex acetosa	9,92		end	
BE	species	D-123	D	3	0	3	12.12.2014	1	Anthoxanthum odoratum	0,24		end	
BE	species	D-123	D	3	0	3	12.12.2014	2	Festuca rubra	2,38		end	
BE	species	D-123	D	3	0	3	12.12.2014	3	Dactylis glomerata	6,38		end	
BE	species	D-24a	D	3	1	3	12.12.2014	2	Festuca rubra	2,35		end	
BE	species	D-24a	D	3	1	3	12.12.2014	4	Holcus lanatus	5,64		end	
BE	species	D-24a	D	3	1	3	12.12.2014	a	Trifolium pratense	1,75		end	
BE	species	D-124678	D	3	0	6	12.12.2014	1	Anthoxanthum odoratum	1,95		end	
BE	species	D-124678	D	3	0	6	12.12.2014	2	Festuca rubra	0,85		end	
BE	species	D-124678	D	3	0	6	12.12.2014	4	Holcus lanatus	2,25		end	
BE	species	D-124678	D	3	0	6	12.12.2014	6	Ranunculus acris	0,15		end	
BE	species	D-124678	D	3	0	6	12.12.2014	7	Rumex acetosa	6,48		end	
BE	species	D-124678	D	3	0	6	12.12.2014	8	Epilobium hirsutum	0		end	
BE	species	D-1358ac	D	3	1	6	12.12.2014	1	Anthoxanthum odoratum	0,3		end	
BE	species	D-1358ac	D	3	1	6	12.12.2014	3	Dactylis glomerata	5,18		end	
BE	species	D-1358ac	D	3	1	6	12.12.2014	5	Stellaria graminea	0		end	
BE	species	D-1358ac	D	3	1	6	12.12.2014	8	Epilobium hirsutum	0		end	
BE	species	D-1358ac	D	3	1	6	12.12.2014	a	Trifolium pratense	0,88		end	
BE	species	D-1358ac	D	3	1	6	12.12.2014	c	Lotus corniculatus	3,07		end	
BE	within	D-LPT	D	3	0	3	12.12.2014	L	BE Dactylis	4,16		end	
BE	within	D-LPT	D	3	0	3	12.12.2014	P	HU Dactylis	3,31		end	
BE	within	D-LPT	D	3	0	3	12.12.2014	T	CH Dactylis	2,04		end	
BE	invader	D-12i	D	3	0	3	12.12.2014	1	Anthoxanthum odoratum	3,3		end	
BE	invader	D-12i	D	3	0	3	12.12.2014	2	Festuca rubra	0,92		end	
BE	invader	D-12i	D	3	0	3	12.12.2014	i	Senecio inaequidens	7,11		end	
BE	species	D-134578	D	3	0	6	12.12.2014	1	Anthoxanthum odoratum	0,05		end	
BE	species	D-134578	D	3	0	6	12.12.2014	3	Dactylis glomerata	4,3		end	
BE	species	D-134578	D	3	0	6	12.12.2014	4	Holcus lanatus	3,78		end	
BE	species	D-134578	D	3	0	6	12.12.2014	5	Stellaria graminea	0		end	
BE	species	D-134578	D	3	0	6	12.12.2014	7	Rumex acetosa	9,38		end	
BE	species	D-134578	D	3	0	6	12.12.2014	8	Epilobium hirsutum	0		end	
BE	within	D-R	D	3	0	1	12.12.2014	R	ES Dactylis	13,93		end	
BE	species	D-5	D	3	0	1	12.12.2014	5	Stellaria graminea	7,2		end	
BE	species	D-d	D	3	1	1	12.12.2014	d	Trifolium dubium	0		end	
BE	within	D-MNQRTU	D	3	0	6	12.12.2014	M	UK Dactylis	2,41		end	
BE	within	D-MNQRTU	D	3	0	6	12.12.2014	N	FR Dactylis	3,93		end	
BE	within	D-MNQRTU	D	3	0	6	12.12.2014	Q	IT Dactylis	7,11		end	
BE	within	D-MNQRTU	D	3	0	6	12.12.2014	R	ES Dactylis	1,96		end	
BE	within	D-MNQRTU	D	3	0	6	12.12.2014	T	CH Dactylis	1,07		end	
BE	within	D-MNQRTU	D	3	0	6	12.12.2014	U	TR Dactylis	0,42		end	
BE	within	D-Q	D	3	0	1	12.12.2014	Q	IT Dactylis	17,39		end	
BE	invader	D-2dj	D	3	1	3	12.12.2014	2	Festuca rubra	4,12		end	
BE	invader	D-2dj	D	3	1	3	12.12.2014	d	Trifolium dubium	0		end	
BE	invader	D-2dj	D	3	1	3	12.12.2014	j	Lupinus polyphyllus	0		end	
